Source,Target
396408,334608
396418,5484
396433,40372
396443,348714
396448,108287
396454,329059
396459,370768
396459,24006
396459,381786
396461,91815
396464,318987
396473,147400
396482,370254
396489,174495
396489,142904
396494,156994
396495,218382
396495,119578
396526,140617
396531,115432
396545,16178
396545,369012
396547,200835
396547,88117
396551,7034
396568,236276
396584,4408
396586,236276
396593,62746
396599,133533
396605,235279
396612,194151
396612,25961
396613,65083
396614,340223
396614,162075
396626,283136
396629,221835
396629,233687
396639,133389
396654,106351
396663,271624
396663,392891
396663,55868
396666,88384
396669,267836
396671,41858
396671,71863
396678,116254
396682,396242
396702,73993
396702,385742
396706,236276
396719,974
396725,83026
396726,397515
396727,125947
396739,162075
396739,91437
396739,272728
396759,4983
396768,138760
396780,6328
396785,225432
396796,1690
396796,337300
396796,151488
396797,392891
396798,335124
396804,398050
396825,113772
396825,60778
396833,11
396836,11
396838,4113
396847,370498
396854,133533
396866,15433
396878,264397
396880,236276
396883,159708
396884,79983
396885,404503
396889,88029
396889,60980
396907,26632
396907,56104
396913,59632
396921,276631
396932,30072
396938,115113
396938,194712
396942,236276
396951,363833
396952,279509
396952,158241
396957,150487
396963,30072
396963,5121
396970,26269
396973,350657
396975,974
396978,362843
396979,388148
396985,222348
396986,124292
397007,289559
397018,367553
397030,53965
397036,133456
397042,395920
397044,166224
397047,81155
397059,253632
397070,162075
397072,334159
397083,988
397086,31618
397086,372858
397090,4408
397091,380650
397112,22946
397121,4408
397122,19376
397144,162075
397150,82628
397150,52584
397172,162075
397196,559007
397199,79272
397229,24006
397231,235897
397233,367339
397233,394992
397233,283596
397234,49606
397241,21953
397244,262914
397260,30072
397279,272956
397279,65083
397298,124292
397318,117744
397334,115397
397345,227607
397353,162075
397356,383301
397360,186193
397361,133533
397364,30072
397373,5130
397376,217758
397378,228177
397382,329450
397390,142549
397395,221835
397396,356243
397406,279421
397407,133533
397410,14008
397413,133533
397421,282018
397432,397246
397442,372858
397444,88384
397452,236276
397461,36930
397461,243043
397463,162075
397491,25961
397511,69380
397511,120718
397515,396726
397516,30072
397518,56104
397518,338795
397535,982
397553,123948
397564,389268
397587,162075
397608,24006
397613,389228
397616,169221
397619,396387
397632,18654
397650,190330
397679,23666
397685,381601
397714,22946
397717,178009
397718,392719
397727,9867
397727,174292
397732,85318
397741,56104
397742,23741
397743,175104
397745,109132
397746,63270
397750,145902
397760,220821
397761,444030
397766,14008
397771,974
397778,344176
397779,397806
397794,397485
397813,149054
397813,240857
397815,9933
397815,22234
397839,285434
397842,5980
397866,33800
397866,171163
397866,194090
397868,24006
397868,189466
397871,312927
397871,26269
397874,319843
397874,331451
397874,10547
397878,162075
397878,22118
397878,166224
397897,172698
397899,321963
397916,130516
397923,26269
397944,384590
397960,4408
397965,163141
397965,139632
397966,501379
397969,262433
397969,247408
397969,138334
397972,266096
397976,11
397979,138266
397983,367838
397983,513217
397986,162075
397987,245563
397992,180996
397992,22200
398001,17381
398013,17764
398017,140246
398019,156700
398022,350558
398028,397014
398030,14077
398034,19320
398042,15433
398052,239600
398055,100945
398056,361627
398059,337642
398068,162075
398099,7034
398103,193807
398114,398140
398120,140246
398136,162075
398140,398114
398150,25961
398150,151283
398178,43086
398203,397980
398205,239245
398213,99055
398226,136544
398227,107230
398230,179872
398232,307
398246,28848
398254,397821
398258,49109
398275,322861
398280,397551
398288,263421
398288,142549
398288,282413
398290,42532
398296,137181
398305,107538
398307,206407
398307,333795
398324,236276
398332,41605
398333,371694
398333,7034
398333,6328
398333,206407
398335,286181
398344,19901
398345,288396
398345,88384
398347,392145
398362,272349
398366,133533
398372,108800
398385,117127
398392,223501
398392,24006
398399,398028
398399,17381
398406,4950
398410,162075
398414,140246
398416,4408
398434,1366
398436,243409
398436,22313
398439,13758
398451,485863
398451,321727
398455,236276
398489,378558
398490,133533
398496,133533
398498,145902
398498,291864
398504,29280
398533,382958
398555,289190
398561,41478
398565,398473
398568,302441
398572,356998
398587,24006
398587,423725
398626,30072
398626,5121
398629,221835
398633,225229
398638,133533
398642,5121
398642,18641
398643,360646
398654,300511
398659,291199
398665,202644
398666,60667
398700,168156
398703,171898
398704,412558
398708,58539
398710,236276
398713,131
398714,162075
398717,118733
398717,189708
398734,325132
398734,11027
398734,109505
398747,138472
398748,189591
398758,207702
398759,162075
398760,336439
398775,16135
398775,250097
398776,31081
398780,308937
398784,27770
398790,124087
398793,41069
398793,36448
398799,133533
398803,9820
398805,14008
398807,149821
398810,329059
398810,266019
398810,189271
398820,307
398820,1488
398824,309101
398829,333795
398829,206407
398848,314259
398848,314362
398852,22743
398861,110477
398861,18523
398863,133174
398863,140246
398874,253632
398882,383442
398887,199541
398900,32850
398901,6328
398903,362081
398903,340691
398903,344195
398907,161515
398927,221835
398929,138454
398944,147052
398949,140246
398973,373322
398973,389228
398984,293985
399006,221835
399006,397196
399011,235951
399014,228816
399025,316025
399038,162075
399039,88384
399052,333850
399053,398994
399053,25961
399056,79983
399061,297151
399061,398929
399065,482678
399071,116635
399081,110477
399103,48321
399103,49793
399110,402242
399110,221835
399110,397983
399132,36434
399137,361547
399138,206407
399138,28965
399139,78906
399139,23238
399156,339713
399165,393601
399165,395134
399165,399248
399184,186929
399188,88384
399188,289858
399190,399153
399198,403673
399203,988
399230,397980
399233,297759
399234,162075
399237,31667
399244,399236
399247,104162
399248,97219
399256,360023
399256,279543
399256,252777
399256,140246
399260,394217
399268,25961
399273,307232
399274,218130
399274,308937
399276,27418
399288,140246
399295,15433
399307,365850
399309,16036
399314,190594
399328,328050
399329,9642
399351,10373
399357,25271
399358,162075
399375,162075
399376,163200
399388,162075
399410,404845
399410,399153
399410,399560
399412,133533
399421,162075
399428,24006
399428,57620
399428,91188
399437,299198
399438,399958
399440,396691
399441,1366
399441,371783
399441,221835
399442,306452
399442,256155
399455,138140
399456,409994
399477,30072
399488,165192
399502,318987
399502,396464
399504,6328
399506,297151
399513,202035
399522,221835
399530,61396
399546,5121
399550,344631
399552,90764
399558,359156
399567,162075
399580,8155
399581,417323
399592,58625
399592,258753
399592,207733
399600,141370
399609,348614
399609,298375
399610,387757
399610,112069
399610,175624
399627,289559
399628,162075
399628,383162
399634,26632
399637,282662
399639,399153
399641,59347
399656,207569
399658,217706
399667,405633
399672,130452
399688,293348
399696,351827
399697,367933
399697,364968
399699,310180
399704,279275
399711,17381
399712,988
399717,18903
399731,104094
399735,177295
399742,75565
399742,1877
399755,33976
399770,350558
399770,236276
399805,236276
399809,48468
399809,106563
399824,312767
399829,117744
399844,162075
399850,221835
399852,81865
399860,123072
399877,345622
399883,362167
399889,162616
399899,399438
399910,66447
399910,399824
399917,322511
399921,988
399934,221835
399934,237589
399934,390907
399937,211567
399948,73585
399954,363912
399955,159007
399956,299447
399965,307
399965,173195
399965,65911
399968,196125
399985,1877
400044,17892
400044,113993
400044,379483
400044,403342
400045,401190
400045,293693
400053,94754
400053,361734
400065,397983
400070,399471
400079,82140
400079,118581
400096,135122
400138,236276
400162,520677
400177,221835
400177,399683
400180,371926
400185,501560
400186,218695
400194,180583
400208,119534
400223,30072
400251,67329
400251,4499
400255,349109
400280,309525
400287,221835
400296,356385
400300,288999
400306,337785
400311,399685
400315,140246
400320,30072
400331,162075
400338,331497
400350,133533
400370,175751
400400,260297
400407,66447
400417,117950
400418,399824
400428,314393
400480,195503
400505,140246
400526,379803
400537,285234
400543,272310
400548,400536
400553,163962
400555,176194
400587,41766
400594,400150
400609,51272
400609,18523
400609,403434
400609,47700
400609,383551
400618,381639
400667,499278
400669,30374
400674,167800
400680,169473
400697,223501
400710,193319
400711,400168
400713,223501
400713,141606
400722,225432
400751,17381
400754,206407
400756,88384
400762,236425
400783,20829
400798,110821
400807,21068
400808,309122
400814,387581
400821,221835
400821,286181
400832,399438
400844,322511
400844,331667
400876,399438
400878,223501
400879,17012
400886,62731
400891,140246
400903,138547
400905,365548
400912,400893
400915,400903
400915,89717
400915,65083
400919,162075
400921,232687
400929,4901
400935,281530
400941,66195
400941,168706
400942,207733
400943,22946
400950,146743
400953,41681
400953,316846
400953,403342
400953,400044
400954,307243
400954,281079
400955,8056
400955,102434
400957,50985
400959,333795
400964,206407
400978,162535
400988,360167
401003,77475
401003,376423
401008,221835
401013,207733
401018,91815
401020,131
401023,148095
401033,132592
401051,133533
401056,98790
401056,286181
401062,380609
401073,401115
401074,392941
401080,382579
401089,162075
401089,401073
401094,191980
401094,52830
401094,1207
401105,197833
401111,162075
401115,141606
401115,401073
401119,187934
401125,18903
401125,24121
401125,118290
401130,24640
401132,21027
401137,30072
401140,162075
401140,138487
401146,546062
401151,162075
401160,131
401160,206407
401167,27459
401167,262999
401167,105385
401167,282512
401173,340924
401187,38830
401192,143295
401194,272310
401194,215661
401194,270698
401196,399110
401201,28969
401201,335961
401229,151283
401232,360130
401250,213697
401270,91815
401286,384375
401288,352282
401300,225872
401301,223501
401302,285418
401302,162075
401315,136390
401325,371773
401329,280475
401329,215786
401329,71510
401330,166903
401331,4983
401331,35629
401354,140564
401359,7034
401364,125111
401368,159073
401368,14328
401384,17381
401384,162075
401390,284224
401390,474
401390,155791
401392,162075
401410,126664
401415,11312
401419,35223
401419,533020
401434,159833
401436,112069
401442,120898
401442,162075
401454,48321
401454,15312
401466,48183
401490,635
401491,136394
401497,24006
401502,3883
401514,383339
401521,412319
401521,396727
401523,162075
401539,22048
401547,48468
401550,63270
401552,33640
401564,389026
401571,41478
401576,401073
401578,371296
401585,122505
401585,48535
401602,399329
401610,162075
401616,367748
401616,295171
401617,225631
401622,310665
401632,389228
401632,388820
401643,122343
401649,80598
401652,474549
401660,6290
401672,107230
401678,341979
401683,400609
401686,417408
401696,162075
401697,221835
401698,55868
401700,1488
401709,250119
401713,87040
401718,337281
401723,141606
401732,236276
401736,343640
401747,165088
401763,333795
401772,270006
401779,333795
401781,88384
401781,226061
401781,83771
401793,356726
401815,6317
401818,31273
401823,86
401827,86977
401847,34430
401854,341979
401858,398001
401863,64903
401867,41332
401892,262717
401913,11
401920,382793
401935,41605
401937,142549
401968,6263
401968,30509
401974,162075
401976,90897
401976,54303
401987,292776
401998,384562
402013,236276
402016,159833
402035,208037
402044,289559
402061,325037
402061,19946
402072,138472
402078,360412
402078,87409
402083,79651
402089,30072
402090,403113
402101,285434
402101,112705
402104,132965
402105,38617
402105,310824
402105,160468
402116,186176
402128,55883
402150,148717
402181,221835
402181,26269
402194,361547
402242,157840
402242,166224
402253,216819
402253,235951
402253,402210
402268,4983
402271,401073
402274,33416
402275,23508
402276,162075
402283,265558
402288,309178
402292,401760
402312,162075
402315,72001
402315,30334
402338,152453
402338,93654
402351,236276
402353,60218
402357,339028
402362,204125
402371,95295
402377,645
402381,23009
402383,167468
402389,148095
402394,6328
402412,162075
402419,333795
402419,206407
402420,88384
402420,95253
402422,385594
402423,133533
402428,162075
402455,22108
402455,454501
402463,327040
402471,41681
402479,221835
402500,370737
402500,127848
402511,162075
402572,163256
402576,286181
402580,7034
402593,151283
402598,100004
402676,27410
402679,30072
402689,402242
402694,383695
402694,6107
402694,145769
402711,18927
402715,150302
402715,170531
402744,251116
402744,120621
402750,285434
402754,350548
402754,22946
402757,372858
402757,377050
402759,310669
402760,55868
402793,340691
402825,35770
402825,35242
402827,382579
402827,170616
402866,379440
402870,988
402870,316025
402877,190689
402882,54710
402884,240160
402890,118199
402909,307280
402912,18641
402926,286035
402931,9135
402931,41605
402967,68151
402980,6723
402980,19898
402981,95676
402983,363200
402983,116590
402987,17610
402998,16225
403002,400082
403002,402610
403005,15433
403009,326528
403033,76082
403033,223986
403037,6328
403046,399110
403046,236100
403046,221835
403051,18933
403051,228739
403051,310180
